,ID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
3201,8584,0.109,0.779,0.112,0.1489,0.8838913440704346,0.10213451832532883,0.013974086381494999,MuscleTech-NitroTech-Protein-Isolate-Peptides,2023-02-02,1.0,"
Tried this product because it was the closest nutritional value to what I normally get, and also about $25 cheaper. But now I wish I would've paid the extra money for better quality product. The flavor is nasty, something about it but it doesn't quite taste like other vanilla protein I've had. Also it messed my stomach up BAD,at first I wasn't sure what I could have eaten but after seeing that it only happened when I drank a protein shake with this powder I was able to see that's what was causing it. I typically split a big container like this with my roommate and it messed his stomach up too. Makes you super gassy and gives you a bubbly stomach. Tried to return it after the 3rd day but there is no option to do so, just wanted to give a heads up. If you do want to try this product out maybe order a smaller container before you commit to a 5 lb tub.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B01JUA770G
3202,8585,0.0,0.695,0.305,0.7845,0.136516273021698,0.37521466612815857,0.4882691204547882,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-07-27,5.0,"
This works pretty good for a protein powder but it’s gotten too expensive. For the price they are asking, there’s better
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B01JUA770G
3203,8586,0.071,0.898,0.031,-0.6814,0.3154025077819824,0.48979154229164124,0.19480589032173157,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-12-16,1.0,"
The protein I received appears near identical to the pictures in the listing except for one major thing. Look at the front of the jug in the listing and then look at mine. I do not have a section that says ""whey isolate and peptides - primary source."" And then look at my ingredient label and look at the ingredient label on the listing. On their listing, the more pure, more expensive Whey Isolate and Whey Peptides are the first ingredient. On mine, the cheaper, lower quality whey concentrate is the first ingredient. So it's a bait and switch. Their listing tells you that you will get a product that has higher quality whey isolate for the majority, whereas you actually receive whey concentrate as the majority. This is important for me as I have a little bit of lactose intolerance and whey isolate has most of the lactose removed. Nice try, but I wasn't fooled. I guess Ill still try to use it since it's the only protein I currently have, but now everyone can see the BS and be weary at least.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B01JUA770G
3204,8587,0.044,0.758,0.198,0.9916,0.007290859241038561,0.03448893502354622,0.9582201242446899,MuscleTech-NitroTech-Protein-Isolate-Peptides,2018-02-24,5.0,"
I have been bodybuilding for over 16 years now and i have had thousands of protein shakes!  For me, if a protein shake tastes great with just mixing it with water... you got a winner!!! I have heard plenty of people say it's not about the taste if you are serious enough as a lifter. Well, if you have gag reflexes every time you drink your protein drink, chances are that you will not be drinking that protein for very long regardless of how serious of a lifter you are! You have to have something that tastes relatively good. Nitro Tech Whey Gold Double Rich Chocolate is amazing! Over the years i have been increasingly impressed with how much better the taste of MuscleTech's protein powders have gotten. In the past they were great quality protein, but didn't taste the best. Now Nitro Tech Whey Gold Performance Series tastes incredible! I like to use cool water in a shaker cup and it simply tastes amazing! Reminds me of a chocolate malt! It's like Christmas day for me when i discover a new protein that tastes great because they are hard to come by. If you are a taste bud chaser when it comes to protein... this is wonderful product that you will have you running back to make more protein drinks! Happy lifting!
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B01JUA770G
3205,8588,0.175,0.622,0.203,0.2357,0.33657658100128174,0.5030940771102905,0.16032934188842773,MuscleTech-NitroTech-Protein-Isolate-Peptides,2023-01-14,2.0,"
Better price than other whey protein I could find, but the flavor is odd. It’s very strong and has an odd chemical taste to it.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B01JUA770G
3206,8589,0.102,0.813,0.085,-0.2382,0.5838257670402527,0.36850476264953613,0.04766944795846939,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-06-02,3.0,"
Best protein powder on the market but suddenly my deliveries are coming with loose powder all over. The top seal seems to be on but who knows, their is no airtight seal just the slip of paper. In this day and age anything even remotely tampered with I toss out
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B01JUA770G
3207,8590,0.295,0.67,0.035,-0.9464,0.9528937935829163,0.041283562779426575,0.005822625942528248,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-06-14,3.0,"
I know, I know, it’s protein it’s not supposed to taste good. But it was such a shocking difference from the last protein I had that I had to review and say how bad it was.  Taste is terrible and ruins smoothies.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B01JUA770G
3208,8591,0.017,0.798,0.185,0.9887,0.016441721469163895,0.11804471909999847,0.8655136227607727,MuscleTech-NitroTech-Protein-Isolate-Peptides,2019-01-28,4.0,"
Cannot give 5 stars as this is the first time using any such product. I am 48 and have been on a consistent workout/body building regime. I take it once a day immediately after workouts 5 days a week.I also have my nutrition dialed in. I know I am doing those others things right, but it is not my first time getting in shape and have seen pretty good results. Its help me keep my protein macros where I need them by not taking in extra fat (This is not a replacement for food based protein).  I feel it has reduced my recovery time. Some could be contributed to increase workout frequency, but never saw such quick results, so I attribute ""some"" of the gains with the inclusion of this product.It tastes pretty good on its own, but mix with a half a banana a and a few ounces of skim milk and ice--you got yourself a pretty damn good smoothie treat.I will be buying more. (wish companies sold sampler packs to try different flavors)
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3209,8592,0.0,0.662,0.338,0.8016,0.0024490575306117535,0.0361129492521286,0.961438000202179,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-01-14,4.0,"
Good value, flavour with the ingredients that matter. I've been a repeat buyer for a few years and highly recommend this item.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3210,8593,0.0,0.939,0.061,0.8264,0.7161257863044739,0.2400691956281662,0.043805040419101715,MuscleTech-NitroTech-Protein-Isolate-Peptides,2023-01-13,1.0,"
We were very excited about this product and did all the research on the best protein powder to get. We looked at all the images of this product and the flavors and saw this product had the ingredients that we needed. However after getting the product shipped to us overnight we looked at the ingredients posted on the product they sent us and they are completely different and not up to the quality in which the product is advertised. Very disappointed!UPDATEAfter reading  Description I can see now there's a legal disclaimer that the product they send you can be different than the product that is posted in the images which is very sketchy in my books. Also I tried to initiate a return and this is an unreturnable item. Be very wary about buying this product
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3211,8594,0.0,0.299,0.701,0.8555,0.02371528185904026,0.13223068416118622,0.8440539836883545,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-02-16,4.0,"
could taste better. Great value for money
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3212,8595,0.0,0.756,0.244,0.7964,0.0012845626333728433,0.015934083610773087,0.9827813506126404,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-06-13,5.0,"
Got the strawberry flavored one, it taste and mix great. Have been using protein powder for years, this one just became my new favorite.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3213,8596,0.04,0.769,0.191,0.9771,0.015328770503401756,0.13244231045246124,0.8522288799285889,MuscleTech-NitroTech-Protein-Isolate-Peptides,2018-04-30,5.0,"
This is a great protein. It's straight to the point.Flavor: I'm a huge fan of chocolate (who isn't) so I got the Double Rich Chocolate flavor. It's great and it mixes well. I rotate mixing it with chocolate almond milk and peanut butter (in the morning when I wake up), and just with water after I work out. Can't go wrong with either one.Ingredients: Straight forward. It's a whey protein, containing amino acids. Good for muscle building. Low in fat / carbs so for those of you on a low carb diet, you won't be over doing it. For 31 scoops you can't go wrong for the price. I've seen a lot of protein that is upwards of 30 to 40 dollars and you end up with 18 servings (yeah no thanks).Effects: I used this protein almost everyday for the last several weeks. Haven't noticed any major changes in my lifting habits as far as strength is concerned. But I'm also nursing a shoulder injury when it comes to certain lifts.I recommend this product. Price is good, taste is good. You won't be disappointed.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3214,8597,0.0,0.644,0.356,0.8555,0.002041421364992857,0.02322106994688511,0.9747375845909119,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-06-20,5.0,"
This tastes way better than the traditional chocolate and vanilla. Great with water and on shakes. Keep the gains going.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3215,8598,0.085,0.822,0.093,0.3442,0.14762771129608154,0.37392735481262207,0.4784449636936188,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-04-14,3.0,"
I have been using this for a couple of years and have been very satisfied, now that it has doubled in price, i am looking for a alternative.... sorry its not worth over $100,00 little lone $136.00 for the ten-pound tub that a few months ago was well under $100 dollars
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3216,8599,0.0,0.408,0.592,0.4404,0.18455548584461212,0.6881665587425232,0.12727798521518707,MuscleTech-NitroTech-Protein-Isolate-Peptides,2022-08-04,5.0,"
Easy to dissolve
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3217,8600,0.062,0.827,0.11,0.6634,0.9438644051551819,0.050722818821668625,0.005412728991359472,MuscleTech-NitroTech-Protein-Isolate-Peptides,2023-02-18,1.0,"
Bought and started subscription. Does not dissolve into liquids well at all. Do not like chewing my protein shake. Have used powder supplements for a long time, I know you need to stir for awhile or use a little blender. But this stuff just sits on top of the milk. Really don't think it is going to absorb very well in my stomach. Second one came before I finished the first one and wanted to return, but FYI, no returns on this product.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,B01JUA770G
3218,8601,0.046,0.74,0.215,0.982,0.02492179535329342,0.2031470537185669,0.7719311118125916,MuscleTech-NitroTech-Protein-Isolate-Peptides,2019-10-24,4.0,"
Flavor is OK, a bit too artificially sweet but works well in smoothies to dilute this aspect. Mixes ok, but better when shaken or blended. Cholesterol content a bit high for a protein powder. Too many ingredients, lots of them should be left out honestly but they digested fine for me. Broke me out slightly more than other whey proteins, probably due to the other ingredients besides WPC and WPI. Was a good deal, the price was nice. Easy to blast through a tub of this. Easy to get someone not into fitness to drink it, since it's so non-hardcore tasting (unflavored whey anyone?) Would work better when mixed with another protein, something unflavored or casein for a mixed protein meal/shake. I mixed it with water, skim or 1% milk, or soymilk.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,B01JUA770G
3219,8602,0.02,0.767,0.214,0.9839,0.08332323282957077,0.30425986647605896,0.6124169230461121,MuscleTech-NitroTech-Protein-Isolate-Peptides,2019-09-27,4.0,"
This is my first time to try MuscleTech protein powder. I had been eating Optimum protein powder before, but the Optimum protein powder does not have many flavors, so I want to try other brands. I have been eating this dulce de leche or caramel flavor MuscleTech protein powder for more than half a month, and it is very sweet but not bad for me. Maybe, I will try other flavors later, like strawberry flavor. However, in the beginning, I searched for a spoon in protein powder for a long time, and the handle of the spoon is too short to scoop the powder easily. It is inconvenient.  I think that these should be improved. Overall, this protein powder is nice. If you like sweet things, you can try caramel flavor.
",https://www.amazon.com/MuscleTech-NitroTech-Protein-Isolate-Peptides/product-reviews/B01JUA770G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,B01JUA770G
